,created_at,Input.tweet1,finer_updated,sentiment_positive,sentiment_negative,sentiment_neutral,toxicity
991,2022-04-03 22:46:17+00:00,@507309733903292356 @550854291393773098 @4651035258046964485 homeless people yelling at her to help them but democrats are all talk and empry promises. one day they will wake up.,['government_critique'],0.0191471856087446,0.7885438799858093,0.1923088580369949,0.12867521
992,2022-12-26 10:44:11+00:00,@5159763667298327569 democrats love to give away free money that don't belong to them. a lot of these people are not asylum seekers they want to come here because of the free benefits they get which should be given to american citizens that are homeless and veterans out in the streets.,"['government_critique', 'money_aid_resource_allocation', 'deserving_undeserving_of_resources']",0.0139412954449653,0.796942412853241,0.1891162395477295,0.11223003
993,2021-12-10 05:20:00+00:00,@5243068494274885657 “you have a house and you never have to worry about food or clothes. what do you have to be #depressed about?” you don’t have to be homeless to have #mentalhealth issues. that’s one reason i don’t share my pain. i’m not whining. i’m asking for help #bpd #mentalhealthawareness,['harmful_generalization'],0.048444889485836,0.6206255555152893,0.330929547548294,0.08241652
994,2022-03-26 23:22:30+00:00,@5509693652334162453 @9080609684383931853 he is talking in details about the “night of sex” he had with a woman 1- he is a homeless man 2- he was beaten by her boyfriend who caught the act. 3- she is in a psychiatric clinic.4- he's giving interviews and people think it's funny someone being betrayed witha homeless person,['personal_interaction_observation_of_homelessness'],0.0102627472952008,0.6865453720092773,0.3031919300556183,0.38601747
995,2022-10-29 02:11:20+00:00,@5766876479696415329 he was a product of leftists policies. illegal immigrant with a criminal record (why not deported? oh yeah sanctuary city) he also was homeless addicted to narcotics. another sf liberal policy and he harassed other neighbors. take ur extremist elsewhere,['government_critique'],0.0049888459034264,0.914510190486908,0.0805009603500366,0.42568782
996,2022-07-30 04:11:34+00:00,@6283606261726469583 @2396471667282428291 @3280382099968128374 i feel you. i got covid from my ex. she needed a right back to our city. she was in reservation. i went to pick her up and was sick. she did not tell she was sick or that. the ride was like 1.5 hrs back. she was homeless so i let her stay with me. i got really sick.,['personal_interaction_observation_of_homelessness'],0.0085442373529076,0.8868864178657532,0.1045692637562751,0.08716487
997,2023-01-07 14:38:53+00:00,@6309975421624334482 @5367393051912778948 @956972745223489130 promp and ceremony but first so all the foreign dignitaries don't see them clear the homeless away from the procession.,['not_in_my_backyard'],0.0297762937843799,0.2029094696044922,0.7673142552375793,0.06817148
998,2022-01-14 04:43:31+00:00,@6333535493779255719 can the homeless still crap on the sidewalk without harassment? then i suggest carrying a shovel and fling poo at those who challenge you.,['harmful_generalization'],0.0152325229719281,0.7125751376152039,0.2721922993659973,0.51980776
999,2022-01-26 16:49:45+00:00,"@6348934370108434594 start your own gofundme for the homeless. this one here is to pay. for truckers fuel. food. <span class='emoji-bytes' data-emoji-bytes='[240, 159, 164, 161]'></span>",['solutions_interventions'],0.0692871734499931,0.1552295833826065,0.7754831910133362,0.05255287
1000,2023-01-17 12:21:02+00:00,@6552891846102634581 i wanna know what real impact and help for trans people not playing a game will be... like what is jk gonna admit her folly and give all her money to trans groups and go back to being homeless? what do they hope to accomplish by making what could be a good game not sale?,['harmful_generalization'],0.0068590543232858,0.8479589819908142,0.1451819241046905,0.2854699
1001,2022-11-11 23:10:45+00:00,@6613258222664751572 @8726832896628935564 because now ukraine is in no position to negotiate in their favour + the world is on it's knees re food + inflation + to many useless killings + too many people are now homeless...the list is long. yep u r right ✅️,['harmful_generalization'],0.0088805016130208,0.8693269491195679,0.1217925027012825,0.2854869
1002,2022-12-09 13:28:35+00:00,@6977964539464685111 @2761924980874294941 s.f. officials more concerned over a couple beds in an office building than the thousands of homeless camps that litter its streets. typical liberal hypocrisy.,['government_critique'],0.0052375840023159,0.9051215052604676,0.0896408781409263,0.47323486
1003,2022-01-08 05:50:32+00:00,@7061337114228742551 what happens when 8% of the population suddenly becomes jobless and homeless? then when boosters are required to be considered vaccinated?,['harmful_generalization'],0.0114692291244864,0.5370339155197144,0.451496958732605,0.032627538
1004,2022-11-10 20:07:42+00:00,"@7134898949282103583 crazy how homeless people are broke when this shit exists like just get some money dog <span class='emoji-bytes' data-emoji-bytes='[240, 159, 146, 176]'></span> xd","['harmful_generalization', 'solutions_interventions']",0.0102000972256064,0.8685107231140137,0.1212891563773155,0.72028047
1005,2022-09-09 04:45:01+00:00,@7237003230073200851 @5653460672848230255 relationship built on mutual use &amp; abuse &amp; resentment.without kyle kim would've been homeless for ages.either hadn't money or used it for very dangerous purposes. kim dragged kyle into law suits with killer dog &amp; she bailed her out of too many others.there's 0 defence to either 1,['harmful_generalization'],0.0107650645077228,0.8006511926651001,0.1885837316513061,0.2330714
1006,2022-09-06 10:33:08+00:00,@7435250464020749288 many homeless people do die in the winter but congrats to them thinking they're saying something clever here,['societal_critique'],0.0631498992443084,0.6191403269767761,0.317709743976593,0.19789438
1007,2023-01-13 15:24:45+00:00,@7754831827009394838 we were poor as dirt but liver and onions with lima beans made me want to starve. i also hated canned spinach because it was always so full of sand in the ‘70s. i remember rinsing it in a colander trying to get the sand out when we helped cook meals for the homeless.,['solutions_interventions'],0.0075933183543384,0.9223037362098694,0.0701029598712921,0.25462922
1008,2022-12-24 23:01:47+00:00,@7879174303321639225 instead of burning wood i’m sure there are plenty of turds laying around from all the homeless you could burn,['harmful_generalization'],0.0117663349956274,0.8005824685096741,0.1876512616872787,0.47886392
1009,2022-09-05 22:52:32+00:00,@7890532573112045783 @75115920641835654 we gotta stop sending money to foreign counties… can’t afford that if there’s even a single homeless veteran,"['money_aid_resource_allocation', 'deserving_undeserving_of_resources']",0.0074085895903408,0.8669907450675964,0.1256006956100464,0.112540044
1010,2022-06-02 15:55:54+00:00,@7999157399931499294 i agree to disagree what it does is to allow people to live free from poverty &amp; force employers to pay liveable wages as opposed to leveraging humans as part of the american business model forcing people to live in poverty &amp; eventually homeless.,['harmful_generalization'],0.0285150948911905,0.4600997865200043,0.5113851428031921,0.07054565
1011,2023-01-23 09:03:42+00:00,@8152020253172686388 the exorcism failed badly. nancy refuses to leave the house no matter how much sage is burned and holy water you throw on her. might try putting a few homeless republican druggies in her house. that might just do it.,['harmful_generalization'],0.006217841990292,0.8989649415016174,0.0948172360658645,0.36043653
1012,2023-01-08 13:54:50+00:00,@8173473699369896745 can you possibly pull your head out of your own a$$ and do something for the homeless people in your state?,['solutions_interventions'],0.0082153622061014,0.8963521122932434,0.0954326093196868,0.48141238
1013,2023-01-19 13:31:46+00:00,@854804450295468849 @4138419447621833755 the fact that gwin had to resort to hosing is a testament to sf’s failure to address the homeless and mental health issues.,['government_critique'],0.0037987069226801,0.9268680214881896,0.0693332627415657,0.1587729
1014,2023-01-12 04:43:50+00:00,@8738741643077628358 me too. it was really a god thing how it all happened. say a prayer for her. she needs to forget her past. she’s doing really well though for being homeless so long. she truly is just a pup.,"['solutions_interventions', 'personal_interaction_observation_of_homelessness']",0.4418701231479645,0.2575194537639618,0.3006104230880737,0.22579013
1015,2022-09-07 13:05:14+00:00,@8821756816930371678 send the homeless to camp out on doug's lawn. when he has them arrested make sure the local warden has his phone number so he can personally be informed of how over-full the nearest prison to his house has gotten.,['government_critique'],0.0139976302161812,0.6550532579421997,0.3309491276741028,0.081625134
1016,2022-10-04 15:53:39+00:00,aaitwaitwait and it didnt include sipping so it was $400+ i’m going to go homeless.,['harmful_generalization'],0.0066852248273789,0.9309316277503968,0.0623831935226917,0.023671126
1017,2022-09-19 13:10:20+00:00,"ah i’m homeless if they say my favorite eater for the streets ❤️‍<span class='emoji-bytes' data-emoji-bytes='[240, 159, 148, 165]'></span>",['harmful_generalization'],0.7598283290863037,0.0371928699314594,0.2029787749052047,0.059232414
1018,2022-01-11 10:57:02+00:00,"can never go past homeless people and not give them money or food or drink. pulls on my heart strings. <span class='emoji-bytes' data-emoji-bytes='[240, 159, 153, 143]'></span><span class='emoji-bytes' data-emoji-bytes='[240, 159, 143, 187]'></span>❤️",['solutions_interventions'],0.0117026660591363,0.8622749447822571,0.126022383570671,0.102626406
1019,2022-12-27 18:53:45+00:00,ex oomf calling somebody an incel… homeless man calling another homeless man broke,['harmful_generalization'],0.0092820255085825,0.7570499777793884,0.2336679846048355,0.4014846
